position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
2604,-/-,986.8626163810012,1535.6728033967265,1.5561160975256199,0.0002079395977549092,0.0003235781553794165,0.9997920604022451,0.9996764218446206,,264,1.0793260254855008,1.040928418902677
2627,-/-,16.561366711231017,17.462500105514618,1.0544117771193666,3.489608254524636e-06,3.6794840411037333e-06,0.9999965103917455,0.9999963205159589,,264,1.0095021035707021,0.9735885207401531
2642,-/-,13.63877258571966,7.190441219917783,0.5272058885596833,2.873795033137936e-06,1.51508166398389e-06,0.9999971262049668,0.999998484918336,,264,0.8851916835609621,0.8537005110948185
2771,-/-,233.80753004090846,192.0875011606608,0.8215625096721733,4.926505771093604e-05,4.047432445214106e-05,0.999950734942289,0.9999595256755479,NDEONHPJ_00003,264,0.9647493673482374,0.930427887291456
2873,+/+,79.88423943064373,116.07426540724421,1.4530308635913223,1.6832228051236482e-05,2.4457746861454222e-05,0.9999831677719487,0.9999755422531386,NDEONHPJ_00003,264,1.0670127641827825,1.0290532085244146
2886,+/+,302.00139296950675,702.6088277748233,2.326508566289183,6.363403287662572e-05,0.00014804512259499725,0.9999363659671233,0.999851954877405,NDEONHPJ_00003,264,1.1514479174730832,1.110484535610911
2966,-/-,388.70501869301035,778.62206352824,2.0031181129235085,8.190315844443118e-05,0.0001640617001856841,0.9999180968415555,0.9998359382998143,NDEONHPJ_00003,264,1.1246061284754032,1.0845976577610916
6208,-/-,393.5760089021959,576.2625034819823,1.4641708093167443,8.2929513813409e-05,0.00012142297335642318,0.9999170704861866,0.9998785770266436,,264,1.0683883953884636,1.0303799009066157
6594,+/+,185.09762794905254,312.27059012214374,1.6870588433909868,3.90015040211577e-05,6.579783226444323e-05,0.9999609984959789,0.9999342021677355,NDEONHPJ_00005,264,1.0937985596880944,1.0548860848806139
7397,-/-,76.96164530513236,163.32573628098964,2.1221705387592316,1.621641482984978e-05,3.44139977962055e-05,0.9999837835851701,0.9999655860022038,,264,1.1349474401324882,1.0945710716679296
7673,-/-,383.83402848382474,584.4801505904599,1.5227418811698468,8.087680307545334e-05,0.00012315449525811907,0.9999191231969246,0.9998768455047419,NDEONHPJ_00007,264,1.0754235812266217,1.037164806207038
8333,-/-,275.6980458399046,729.3161808773751,2.645344034469082,5.809171388414542e-05,0.00015367256877550883,0.9999419082861158,0.9998463274312245,NDEONHPJ_00007,264,1.1744839091355912,1.1327010094222634
8611,+/+,405.26638540424136,728.2889749888154,1.7970623797539202,8.539276669895581e-05,0.00015345612853779684,0.9999146072333011,0.9998465438714622,NDEONHPJ_00007,264,1.1051352043984506,1.0658194223295132
8628,-/-,457.87307966344576,396.5014729840378,0.8659637148256926,9.647740468391641e-05,8.354593175682594e-05,0.9999035225953161,0.9999164540682431,NDEONHPJ_00007,264,0.9741882741040396,0.9395309998389992
8953,-/-,264.98186737969627,324.59706078485993,1.22497838812397,5.583373207239418e-05,6.839511511698704e-05,0.9999441662679276,0.999931604884883,NDEONHPJ_00007,264,1.0363949198784899,0.9995246105759501
9695,-/-,132.49093368984813,183.8698540521833,1.387791971355637,2.791686603619709e-05,3.8742802550445184e-05,0.9999720831339638,0.9999612571974495,,264,1.0587748257481833,1.0211083392010907
9801,-/-,93.52301201636338,204.41397182337698,2.185707746320354,1.9706023084374416e-05,4.3071607304684875e-05,0.9999802939769157,0.9999569283926953,NDEONHPJ_00008,264,1.1402391442575834,1.0996745205593417
9886,-/-,356.5564833123854,853.6080933930969,2.3940332972300373,7.512921300917747e-05,0.00017986183753865894,0.9999248707869908,0.9998201381624613,NDEONHPJ_00008,264,1.1565833272432504,1.115437250403527
9897,+/+,119.82635914596558,358.4948551073295,2.9917862619077966,2.524834207685472e-05,7.553764296148252e-05,0.9999747516579232,0.9999244623570385,NDEONHPJ_00008,264,1.1965460547175792,1.1539782822536393
10253,+/+,208.4783809531434,400.6102965382765,1.9215915564324906,4.39280097922513e-05,8.441169270767387e-05,0.9999560719902078,0.9999155883072923,NDEONHPJ_00008,264,1.1171457980156667,1.0774027325887352
10257,b/b,380.9114343583134,636.8676509070036,1.6719572936419622,8.026098985406664e-05,0.00013419294738143024,0.999919739010146,0.9998658070526185,NDEONHPJ_00008,264,1.0921912795611006,1.05333598461265
10351,-/-,197.76220249293507,403.69191420395555,2.0412996473296112,4.1670027980500064e-05,8.506101342080982e-05,0.9999583299720195,0.9999149389865792,NDEONHPJ_00008,264,1.1279846033910628,1.087855941606029
10399,-/-,336.09832443380594,886.4786818270067,2.637557575808734,7.081852045947056e-05,0.00018678792514544243,0.9999291814795406,0.9998132120748545,NDEONHPJ_00008,264,1.1739595306982131,1.132195286031149
10638,-/-,51.63249621736728,100.66617707884896,1.9496670595792063,1.0879366911165042e-05,2.1211143295774458e-05,0.9999891206330889,0.9999787888567042,NDEONHPJ_00008,264,1.1197410837276456,1.0799056896091181
11321,-/-,366.2984637307566,576.2625034819823,1.573204805755225,7.718192374713314e-05,0.00012142297335642318,0.9999228180762528,0.9998785770266436,NDEONHPJ_00009,264,1.0812709458541847,1.042804147678285
11332,+/+,610.8221722318734,1195.6676542834714,1.9574725814464795,0.00012870496326982043,0.0002519364366967497,0.9998712950367302,0.9997480635633033,NDEONHPJ_00009,264,1.1204803405055168,1.0806186469276506
11350,+/+,242.57531241744255,592.6977976989373,2.443355804810741,5.111249737509615e-05,0.00012488601715981493,0.9999488875026249,0.9998751139828402,NDEONHPJ_00009,264,1.160234250674745,1.118958290261128
11430,+/+,166.5878651541473,202.3595600462576,1.2147316964474573,3.5101353619041934e-05,4.26387268292609e-05,0.9999648986463809,0.9999573612731707,NDEONHPJ_00009,264,1.0348875184252664,0.9980708357439666
11714,+/+,198.7364005347722,565.9904445963855,2.847945535258681,4.187529905429564e-05,0.00011925857097930334,0.9999581247009457,0.9998807414290207,NDEONHPJ_00009,264,1.1877150897244928,1.1454614836120949
11903,-/-,161.7168749449617,206.46838360049634,1.2767275132589921,3.407499825006409e-05,4.350448778010884e-05,0.99996592500175,0.9999564955122199,NDEONHPJ_00009,264,1.0438149653825106,1.0066806839516587
12116,-/-,198.7364005347722,362.6036786615682,1.8245458692310608,4.187529905429564e-05,7.640340391233046e-05,0.9999581247009457,0.9999235965960876,,264,1.1078505847902396,1.0684382015965774
12202,-/-,141.2587160663822,263.99191335983863,1.8688539773770845,2.976430570035719e-05,5.562514109197997e-05,0.9999702356942997,0.999944374858908,,264,1.112152056541086,1.0725866461655382
12330,+/+,66.24546684492407,84.23088286189403,1.271496554761589,1.3958433018098545e-05,1.774809949238271e-05,0.9999860415669819,0.9999822519005076,,264,1.0430776079239832,1.005969558383158
12565,-/-,145.15550823373067,461.2154439632978,3.177388509574467,3.0585389995539456e-05,9.718166673268094e-05,0.9999694146100044,0.9999028183332673,NDEONHPJ_00010,264,1.2073440815850087,1.1643921634804224
