position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
2604,-/-,2121.1315693585857,4421.674250120194,2.084582735929613,0.0002270916449439041,0.0004733913225239199,0.9997729083550561,0.9995266086774761,,233,1.1348088654697641,1.1655829837925986
2708,+/+,5.849783699279056,26.194752666588826,4.47790106663553,6.262869413786655e-07,2.8044509628194305e-06,0.9999993737130586,0.9999971955490372,NDEONHPJ_00003,233,1.2750223126679703,1.309598785154423
2786,-/-,279.61966082553886,559.6945486427812,2.0016280221153244,2.9936515797900206e-05,5.992176890557516e-05,0.9999700634842021,0.9999400782310944,NDEONHPJ_00003,233,1.1273142119107786,1.157885087764832
2917,+/+,389.59559437198516,503.81240962072513,1.2931676253497004,4.171071029581912e-05,5.3938940184893715e-05,0.9999582892897042,0.9999460610598151,NDEONHPJ_00003,233,1.0471667077432307,1.0755641173409105
3080,-/-,1635.599522318424,1375.2245149959135,0.8408076037137532,0.00017510982880947486,0.00014723367554802012,0.9998248901711905,0.999852766324452,NDEONHPJ_00003,233,0.9681859867323039,0.9944415712812281
3113,+/+,518.2908357561244,543.977697042828,1.049560708996966,5.5489023006149764e-05,5.823909832788351e-05,0.9999445109769939,0.9999417609016721,NDEONHPJ_00003,233,1.0088743602331518,1.0362333454150632
3260,-/-,305.35870910236673,89.93531748862164,0.2945235056599359,3.269217833996634e-05,9.628614972346711e-06,0.99996730782166,0.9999903713850277,NDEONHPJ_00003,233,0.77574651768419,0.7967834657114312
3508,+/+,785.0409724432493,975.317957619324,1.2423784131723519,8.40477075330169e-05,0.00010441905751564346,0.999915952292467,0.9998955809424843,NDEONHPJ_00003,233,1.0398178812968994,1.0680160030131791
6513,-/-,450.43334484448735,342.278101510094,0.7598862416108779,4.8224094486157245e-05,3.6644825914173895e-05,0.9999517759055139,0.9999633551740859,NDEONHPJ_00005,233,0.9496247297167781,0.9753769640214478
6697,+/+,490.2118739995849,535.2461128206317,1.091866886971989,5.2482845687532166e-05,5.730428134027702e-05,0.9999475171543125,0.9999426957186597,,233,1.016124243428206,1.0436798333160375
7025,+/+,98.27636614788814,35.79949531100473,0.36427369788106506,1.052162061516158e-05,3.832749649186555e-06,0.9999894783793848,0.9999961672503508,NDEONHPJ_00006,233,0.8147407627050872,0.8368351694345796
7079,+/b,910.2263436078211,1849.3495382611711,2.031746884990157,9.745024807852036e-05,0.00019799423797505178,0.9999025497519215,0.9998020057620249,NDEONHPJ_00006,233,1.1300687202867397,1.1607142938006918
7458,+/+,10.529610658702302,219.16276397712653,20.81394755047256,1.1273164944815978e-06,2.3463906388922568e-05,0.9999988726835055,0.999976536093611,,233,1.5568953731140944,1.5991157715321602
7673,-/-,1106.7790759035975,1322.8350096627357,1.1952114369191031,0.00011849348930884352,0.00014162477362238124,0.9998815065106912,0.9998583752263777,NDEONHPJ_00007,233,1.0327179852265873,1.0607235696368977
7909,-/-,142.73472226240898,570.1724497094168,3.994630323105193,1.528140136963944e-05,6.104354929070293e-05,0.9999847185986304,0.9999389564507093,NDEONHPJ_00007,233,1.2540815742723388,1.2880901689594868
8149,+/+,611.8873749445893,966.5863733971278,1.5796802041955171,6.550961406820842e-05,0.00010348424052803698,0.9999344903859317,0.9998965157594719,NDEONHPJ_00007,233,1.0838855920149342,1.1132787563371702
8524,-/-,891.5070357701281,461.0276469319634,0.5171329315799563,9.544612986610862e-05,4.9358336945621975e-05,0.9999045538701339,0.9999506416630544,NDEONHPJ_00007,233,0.8790146433793575,0.9028520502466915
8845,+/+,485.5320470401617,564.0603407538794,1.1617365819464067,5.198181613442924e-05,6.03891773993784e-05,0.9999480181838656,0.9999396108226006,NDEONHPJ_00007,233,1.027503856267327,1.0553680422215403
9232,+/+,903.2066031686862,957.8547891749314,1.0605046351682161,9.669870374886595e-05,0.0001025494235404305,0.9999033012962512,0.9998974505764596,NDEONHPJ_00007,233,1.0107779060117739,1.0381885121712848
9648,+/+,128.69524138413922,921.1821354417071,7.157857008031039,1.377831271033064e-05,9.86231921924833e-05,0.9999862216872897,0.9999013768078076,,233,1.3610919534982704,1.3980024906818818
9692,+/+,184.85316489721816,75.9647827331076,0.41094661687477974,1.9790667347565828e-05,8.132907792176348e-06,0.9999802093326524,0.9999918670922078,,233,0.8368564591032875,0.8595506065278513
