position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
2604,-/-,329.7213066065491,491.3543020677354,1.4902109515599495,8.52566154241796e-05,0.00012705034199804737,0.9999147433845759,0.999872949658002,,299,1.0699879591052117,1.12771708053154
2873,+/+,131.5281714878584,71.2809762154602,0.5419445538482246,3.4009469540792965e-05,1.8431246796899828e-05,0.9999659905304592,0.9999815687532031,NDEONHPJ_00003,299,0.8925337162775108,0.9406886388124941
2926,-/-,410.80031642783166,462.2882729313341,1.1253357274678433,0.0001062213569219287,0.00011953468796436005,0.999893778643078,0.9998804653120357,NDEONHPJ_00003,299,1.0207168099652237,1.07578760226989
3037,+/+,1.8017557738062793,149.482435558635,82.96487111726998,4.6588314439442413e-07,3.865193503039187e-05,0.9999995341168556,0.9999613480649696,NDEONHPJ_00003,299,1.7751124991647191,1.8708852451453089
3080,-/-,21.62106928567535,6.920483127714583,0.3200805212857638,5.590597732733089e-06,1.7894414365922164e-06,0.9999944094022672,0.9999982105585634,NDEONHPJ_00003,299,0.8001584065002132,0.8433293986745336
3578,+/+,219.81420440436608,559.1750367193383,2.5438530609727588,5.683774361611975e-05,0.0001445868680766511,0.9999431622563839,0.9998554131319234,NDEONHPJ_00003,299,1.1638086591355885,1.2265996941453987
7079,-/b,145.94221767830862,296.8887261789556,2.0342895352828543,3.773653469594836e-05,7.676703762980608e-05,0.999962263465304,0.9999232329623702,NDEONHPJ_00006,299,1.1245851347739926,1.1852599407352695
7200,-/-,163.95977541637143,20.06940107037229,0.1224044191290613,4.23953661398926e-05,5.189380166117428e-06,0.9999576046338601,0.9999948106198339,NDEONHPJ_00006,299,0.631528972134389,0.6656018908119771
7222,-/-,192.7878677972719,2.768193251085833,0.014358752356744543,4.9849496450203385e-05,7.157765746368865e-07,0.9999501505035499,0.9999992842234253,NDEONHPJ_00006,299,0.2556003569452889,0.26939077759174823
7415,+/+,18.01755773806279,503.1191233848501,27.923824676970032,4.658831443944241e-06,0.00013009239244025412,0.999995341168556,0.9998699076075598,,299,1.5841087498598811,1.6695762596528376
7644,-/-,34.233359702319305,197.92581745263706,5.781664995014428,8.851779743494059e-06,5.117802508653739e-05,0.9999911482202565,0.9999488219749134,NDEONHPJ_00007,299,1.3078264063269878,1.3783876390707155
7665,-/,185.58084470204676,0,0,4.7985963872625685e-05,0.0,0.9999520140361273,1.0,NDEONHPJ_00007,299,0,0.0
7746,+/,257.6510756542979,0,0,6.662128964840265e-05,0.0,0.9999333787103516,1.0,NDEONHPJ_00007,299,0,0.0
7767,+/+,466.65474541582637,67.12868633883146,0.14385085975931622,0.00012066373439815586,1.73575819349445e-05,0.9998793362656019,0.999982642418065,NDEONHPJ_00007,299,0.6598428950665444,0.6954434364440861
8583,-/-,372.9634451778998,561.9432299704241,1.5066978741103778,9.64378108896458e-05,0.00014530264465128796,0.9999035621891104,0.9998546973553487,NDEONHPJ_00007,299,1.071919456457436,1.1297527880706475
8937,-/-,27.02633660709419,2.768193251085833,0.1024257668114444,6.988247165916362e-06,7.157765746368865e-07,0.9999930117528341,0.9999992842234253,NDEONHPJ_00007,299,0.6002730831582628,0.6326596510740166
9039,+/+,32.43160392851303,67.8207346516029,2.0911927390669898,8.385896599099634e-06,1.7536526078603717e-05,0.9999916141034009,0.9999824634739214,NDEONHPJ_00007,299,1.1294188631593483,1.1903544635440817
9040,-/-,205.40015821391583,336.3354800069287,1.6374645615250654,5.311067846096435e-05,8.696685381838171e-05,0.9999468893215391,0.9999130331461816,NDEONHPJ_00007,299,1.086517097839274,1.1451380168311087
9232,+/+,491.87932624911423,441.52682354819035,0.8976324069464496,0.0001271860984196778,0.00011416636365458339,0.9998728139015803,0.9998858336363454,NDEONHPJ_00007,299,0.9810528050899558,1.0339836030757947
9624,-/-,227.0212274995912,47.75133358123062,0.2103386282735019,5.870127619369744e-05,1.2347145912486292e-05,0.9999412987238063,0.9999876528540875,,299,0.7265001944510835,0.7656971009067324
9650,+/,32.43160392851303,0,0,8.385896599099634e-06,0.0,0.9999916141034009,1.0,,299,0,0.0
9726,+/+,75.67374249986374,1.3840966255429166,0.018290315502043644,1.9567092064565814e-05,3.5788828731844327e-07,0.9999804329079355,0.9999996421117127,,299,0.29805650372253745,0.31413756327922104
9903,+/+,237.83176214242886,97.57881210077561,0.41028503182993353,6.149657506006399e-05,2.5231124255950248e-05,0.99993850342494,0.9999747688757441,NDEONHPJ_00008,299,0.8437079942034095,0.889228619768639
9925,-/-,102.70007910695792,112.8038749817477,1.0983815783069368,2.6555339230482174e-05,2.9167895416453126e-05,0.9999734446607695,0.9999708321045836,NDEONHPJ_00008,299,1.0164619574551266,1.0713031874594732
10146,-/-,454.0424549991824,707.2733756524303,1.557725203590717,0.00011740255238739488,0.00018288091481972451,0.9998825974476127,0.9998171190851802,NDEONHPJ_00008,299,1.0777653755228593,1.1359141123410588
10151,-/-,30.62984815470675,4.844338189400208,0.15815743404708327,7.92001345470521e-06,1.2526090056145514e-06,0.9999920799865453,0.9999987473909944,NDEONHPJ_00008,299,0.6764867837529845,0.7129853138067627
10155,-/-,172.9685542854028,258.8260689765254,1.4963764370109458,4.4724781861864715e-05,6.692510972854889e-05,0.9999552752181381,0.9999330748902715,NDEONHPJ_00008,299,1.0707085761197621,1.128476577037005
10253,+/+,293.68619113042354,200.00196239095143,0.6810056735086065,7.593895253629114e-05,5.171485751751505e-05,0.9999240610474637,0.9999482851424825,NDEONHPJ_00008,299,0.9326004670300018,0.9829171132551127
10351,-/-,223.41771595197864,294.12053292786976,1.3164602085140285,5.7769509904908595e-05,7.605126105516919e-05,0.9999422304900951,0.9999239487389449,NDEONHPJ_00008,299,1.0482358321100118,1.1047913597870824
