Locus,W,Count,SD,SE,M
NDEONHPJ_00003,1.0636449753070791,80,0.2721022268070178,0.030421953798477865
NDEONHPJ_00005,0.9992081590046593,19,0.2524703308734904,0.057920666237885346
NDEONHPJ_00006,0.9870157854442041,47,0.24712319099607988,0.036046622153575764
NDEONHPJ_00007,1.0445941113064483,137,0.23677419189980092,0.02022898439992928
NONCODE,0.9812612874397241,42698,0.2516605856307696,0.0012178994559220236
NDEONHPJ_00008,1.0617058011445049,140,0.2614639538469355,0.0220977373051878
NDEONHPJ_00009,1.0675131247812375,114,0.2413696490269572,0.022606338862510133
NDEONHPJ_00010,1.0470091562431738,118,0.20829954969828252,0.019175527837188924
NDEONHPJ_00012,1.0486429720048314,86,0.22133336518523836,0.02386699057037362
NDEONHPJ_00013,1.0810682879000626,104,0.21053564451175316,0.02064471845523583
NDEONHPJ_00020,1.0026771942054262,47,0.22506130621144604,0.03282856551703762
NDEONHPJ_00021,1.0416018388954495,64,0.1769522742964772,0.02211903428705965
NDEONHPJ_00022,1.068574693705542,129,0.18413882434232776,0.016212519478193733
NDEONHPJ_00024,1.0497120560087911,77,0.34020692726688095,0.03877017754689587
NDEONHPJ_00026,0.9649420183067748,141,0.2128580267965831,0.017925879618117105
NDEONHPJ_00027,1.0710200070187743,101,0.2107692493168523,0.020972324162290938
NDEONHPJ_00028,1.0115198583130773,54,0.320090892906531,0.04355885327404758
NDEONHPJ_00029,1.0628978005606742,64,0.09027244257742144,0.01128405532217768
NDEONHPJ_00030,1.0425873738001368,70,0.19288234813665553,0.023053850072852714
NDEONHPJ_00031,1.0388555149446872,161,0.28419019129064016,0.022397324710723414
NDEONHPJ_00032,1.096524576393821,56,0.1846816546023507,0.024679124183732828
NDEONHPJ_00033,1.0167370307482815,112,0.2952033759990663,0.027894097110007964
NDEONHPJ_00034,1.0553384462999247,208,0.20361535475871753,0.014118184654891282
NDEONHPJ_00035,0.9777615146277933,21,0.3893034632107326,0.08495298040341136
NDEONHPJ_00036,0.3999497664972431,34,0.43120112926547577,0.07395038358088116
NDEONHPJ_00037,0.9607353864276608,40,0.2900412113750532,0.04585954216297527
NDEONHPJ_00039,1.0358159450855262,71,0.20936590685751882,0.024847161810962602
NDEONHPJ_00040,0.935626802395277,108,0.3281594285049163,0.03157715573073786
NDEONHPJ_00041,1.038127177777736,38,0.21256779467956544,0.03448304973955125
NDEONHPJ_00042,1.0523957469407448,56,0.22267310878698013,0.029755945797454345
NDEONHPJ_00043,1.044505508799802,25,0.14073495830960597,0.028146991661921195
NDEONHPJ_00044,1.0514960333034447,120,0.2086674045820216,0.01904864075093835
NDEONHPJ_00045,1.0745535644483848,57,0.18516752041872947,0.024526037227210938
NDEONHPJ_00046,0.9868079950607594,15,0.29504369051356694,0.076179953317508
NDEONHPJ_00047,1.0563176842467208,24,0.10240524353606378,0.0209033828040668
NDEONHPJ_00048,1.067786155385941,70,0.2922390255098542,0.03492924440533814
NDEONHPJ_00049,1.0575758328632894,78,0.3265988952084051,0.036980042842147454
NDEONHPJ_00051,1.0203804441118345,66,0.2698179552540844,0.03321229440522013
NDEONHPJ_00054,0.9799051663734163,85,0.3165745347754894,0.0343373293812875
NDEONHPJ_00055,1.0036218372468326,87,0.1986245701399289,0.021294789137378655
NDEONHPJ_00056,1.0409842894766081,62,0.22610393974974774,0.028715229063461384
NDEONHPJ_00058,0.8291128883292141,22,0.4721860360460403,0.10067040113813189
NDEONHPJ_00061,1.0256982041839897,54,0.20975693236588552,0.028544303017105633
NDEONHPJ_00062,0.9179447697753678,72,0.3689450959425209,0.04348059653774632
NDEONHPJ_00063,1.0228725698357635,90,0.16294803091054771,0.017176230597228385
NDEONHPJ_00065,1.0814311337265023,67,0.20217168618562897,0.0246992025658756
NDEONHPJ_00066,1.007921506977954,54,0.20066377723956788,0.02730688133869167
NDEONHPJ_00067,1.0107262106506445,46,0.2792680332671494,0.04117582511643939
NDEONHPJ_00068,1.0567359560290936,27,0.3340840808836847,0.06429451134338802
NDEONHPJ_00069,1.0621054980736133,75,0.22478769952984434,0.025956247766814468
NDEONHPJ_00070,1.0131968245366254,85,0.32279755810433186,0.03501231103115849
NDEONHPJ_00071,1.0404770674407602,39,0.30507281131570335,0.048850746052111274
NDEONHPJ_00072,1.0312414054179009,57,0.21553654122001994,0.028548512297579997
NDEONHPJ_00073,0.9946555212917384,54,0.2689819270838541,0.0366038039658863
NDEONHPJ_00074,1.0038082908361758,39,0.2048650556354164,0.03280466313807569
NDEONHPJ_00075,1.0690388914361464,24,0.21639538356449922,0.04417152270223937
NDEONHPJ_00076,0.9825742418579619,106,0.19440482483352303,0.01888226579348413
NDEONHPJ_00077,1.0874746954423284,91,0.23411685871197546,0.024542115300873163
NDEONHPJ_00078,1.0517441068314333,80,0.28088504240520334,0.03140390243404728
NDEONHPJ_00079,0.9296715096624949,68,0.3156078860431107,0.0382730779539308
NDEONHPJ_00080,0.9664634677303082,42,0.3729831243248413,0.05755254556265042
NDEONHPJ_00081,1.023031461676953,84,0.2579326194284251,0.028142756017357034
NDEONHPJ_00082,1.0536641988647306,29,0.30537645978671385,0.05670698497140471
NDEONHPJ_00083,1.012083089169047,28,0.3520846205160695,0.06653773902400498
NDEONHPJ_00084,1.1172352088422033,20,0.19460917550017384,0.043515934546357535
NDEONHPJ_00085,1.0711582272570617,90,0.2575604654332949,0.027149256866075954
NDEONHPJ_00086,0.9794583311349985,4,0.08626220189100615,0.04313110094550308
NDEONHPJ_00089,0.8449729834276615,28,0.30452716465172197,0.05755022465229113
NDEONHPJ_00093,0.7861758452970536,57,0.3228139614690101,0.042757753727805214
NDEONHPJ_00095,1.0493526414268297,81,0.22196964744597752,0.02466329416066417
NDEONHPJ_00096,0.9944946800297105,39,0.2181841017786934,0.034937417407443404
NDEONHPJ_00097,1.0302478678497293,17,0.15365502663382904,0.03726681792461012
NDEONHPJ_00098,1.1146396931954565,30,0.20156332890293932,0.03680026066865763
NDEONHPJ_00099,1.0212103202249776,106,0.2405157007837356,0.023360949984619236
NDEONHPJ_00100,1.0572630609450346,17,0.16778646524485286,0.04069419522079735
NDEONHPJ_00101,0.9675777241841238,71,0.2899655757559962,0.03441258268148365
NDEONHPJ_00102,0.9528830606602424,79,0.24025866018667558,0.02703121116687257
NDEONHPJ_00104,1.0182790941545816,82,0.2089012008146088,0.023069278404825224
NDEONHPJ_00105,0.9165343761912141,77,0.31547252241173823,0.03595143051121774
NDEONHPJ_00106,0.9510757050950035,42,0.26335364951469153,0.040636350344859545
NDEONHPJ_00108,1.099209414862763,48,0.2777778867788937,0.04009378442667992
NDEONHPJ_00109,1.0048489055452345,85,0.2361290653943387,0.025611793130142647
NDEONHPJ_00110,1.0275494369485763,68,0.16517364459658077,0.02003024656588042
NDEONHPJ_00111,1.0035502218052985,55,0.28120890184646724,0.03791820058966551
NDEONHPJ_00112,1.0205336627054986,36,0.43659966503363545,0.07276661083893925
NDEONHPJ_00113,1.0120011051898132,23,0.2975408930094038,0.062041564963874606
NDEONHPJ_00114,0.6217280783849243,114,0.29394057978594174,0.02753005764756099
NDEONHPJ_00115,1.040383340433163,13,0.11396871230596702,0.031609233539828294
NDEONHPJ_00116,1.0368311150973415,178,0.25596862064693454,0.019185659256343777
NDEONHPJ_00117,1.0242787356324978,89,0.2357301360939582,0.024987344451320642
NDEONHPJ_00118,1.0536163884323004,14,0.2653751062612173,0.07092448047201452
NDEONHPJ_00119,0.900820038780161,1,0.2653751062612173,0.07092448047201452
NDEONHPJ_00120,0.9496843918105724,6,0.5298556251295826,0.21631265315181358
NDEONHPJ_00123,1.0007208519515967,74,0.30030128285176866,0.034909315043257894
NDEONHPJ_00124,0.9939160252640638,36,0.24966188376608536,0.04161031396101423
NDEONHPJ_00127,1.0076589733094885,59,0.28120727220739283,0.03661006852856857
NDEONHPJ_00128,1.0422693654337118,55,0.2505246018724966,0.03378073042521913
NDEONHPJ_00129,1.01217059038278,65,0.22469226925384653,0.027869645981147818
NDEONHPJ_00130,0.9940446068702838,68,0.23702756577599396,0.02874381440816061
NDEONHPJ_00133,1.0508829230261794,71,0.18152541114196497,0.021543102843938216
NDEONHPJ_00134,1.0301294961134053,22,0.12982775146871378,0.02767936961596793
NDEONHPJ_00135,1.0285560982612285,23,0.15570039372029823,0.03246577636504383
NDEONHPJ_00136,1.0296713782935323,57,0.24331014557505434,0.03222721606163657
NDEONHPJ_00137,1.0000624478071531,97,0.22298058996990278,0.02264024869251727
NDEONHPJ_00138,1.0513180905866075,109,0.24658984644171153,0.02361902365905187
NDEONHPJ_00139,1.0319616636052364,53,0.22683506945120738,0.03115819306315789
NDEONHPJ_00140,1.0026765703627558,16,0.1876876737393375,0.04692191843483438
NDEONHPJ_00141,1.0850067404608308,21,0.29449961993642076,0.06426508573782734
NDEONHPJ_00142,0.9996703883176268,65,0.24106586530863153,0.02990054062207399
NDEONHPJ_00145,0.9932564198272686,147,0.21837100337699766,0.018010936797559756
NDEONHPJ_00146,1.0649763238360213,7,0.19594472068515142,0.07406014309270348
NDEONHPJ_00147,0.8892549917046051,62,0.15356800422704386,0.01950315604000036
NDEONHPJ_00155,0.8705441152341495,9,0.2022712225424575,0.06742374084748583
NDEONHPJ_00156,0.8736968257100087,68,0.35999519594404755,0.04365582992918337
