position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
1355,-/-,3.421396960131856,22.60775587953523,6.607755879535229,1.805254554431584e-06,1.192868139610305e-05,0.9999981947454456,0.9999880713186039,,184,1.3620865086764211,1.3289850704365531
1457,+/+,111.19540120428532,106.68034805655687,0.9593953248171342,5.867077301902648e-05,5.628846533786126e-05,0.999941329226981,0.9999437115346621,,184,0.9920508270117203,0.9679419991421541
2771,-/-,287.3973446510759,216.1866655980556,0.7522222095006621,0.00015164138257225306,0.0001140680158502354,0.9998483586174277,0.9998859319841498,NDEONHPJ_00003,184,0.9453954857795399,0.9224204764204129
2873,+/+,6.842793920263712,25.433725364477134,3.7168626822385664,3.610509108863168e-06,1.341976657061593e-05,0.9999963894908911,0.9999865802334293,NDEONHPJ_00003,184,1.2517561648675228,1.2213359756072975
2942,-/-,92.37771792356011,117.98422599632447,1.277193555419425,4.874187296965277e-05,6.225280603591278e-05,0.9999512581270303,0.9999377471939641,NDEONHPJ_00003,184,1.0469189445448446,1.0214767112033853
3169,+/+,29.081874161120773,38.1505880467157,1.3118338878489058,1.5344663712668464e-05,2.0129649855923895e-05,0.9999846553362873,0.9999798703501441,NDEONHPJ_00003,184,1.0520487920425625,1.0264818931023738
3280,+/+,22.239080240857064,9.890893197296663,0.4447527995841019,1.1734154603805296e-05,5.218798110795084e-06,0.9999882658453962,0.9999947812018892,NDEONHPJ_00003,184,0.8446304617171148,0.8241042448535411
6391,-/-,121.45959208468088,219.71912745423302,1.8089895057530425,6.408653668232123e-05,0.00011593187231837651,0.9999359134633177,0.9998840681276816,NDEONHPJ_00005,184,1.113678514377422,1.0866138893863453
6450,-/b,88.95632096342825,116.57124125385353,1.3104323559174431,4.6936618415221185e-05,6.150726344865634e-05,0.9999530633815847,0.9999384927365513,NDEONHPJ_00005,184,1.051845787736539,1.0262838222087698
7160,-/-,136.85587840527424,73.4752066084895,0.5368801652122374,7.221018217726336e-05,3.876821453733491e-05,0.9999277898178227,0.9999612317854627,NDEONHPJ_00006,184,0.8807253149149564,0.8593219206134632
7675,-/-,42.7674620016482,17.662309280886898,0.4129847424709518,2.25656819303948e-05,9.319282340705508e-06,0.9999774343180696,0.9999906807176593,NDEONHPJ_00007,184,0.8304186913873348,0.8102378490905406
7767,+/+,39.34606504151634,79.83363794960877,2.0290119956181543,2.0760427375963216e-05,4.212315617998889e-05,0.999979239572624,0.99995787684382,NDEONHPJ_00007,184,1.1356820616454177,1.108082706256301
8587,-/-,254.89407352982326,149.77638270192088,0.587602452374777,0.000134491464305153,7.90275142491827e-05,0.9998655085356949,0.9999209724857508,NDEONHPJ_00007,184,0.8980324016239165,0.8762084103499407
