position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
1352,-/-,683.08397097202,734.7568065939454,1.0756463887571475,8.033090511828654e-05,8.640764799607795e-05,0.9999196690948817,0.9999135923520039,,187,1.0139412006246504,0.9603239583417346
2604,-/-,532.1125136195084,633.1415035543572,1.189863961754319,6.257661087112901e-05,7.445765412427994e-05,0.9999374233891288,0.9999255423458757,,187,1.033234113877001,0.9785966617401435
2706,+/+,0.6187354809529166,70.34905595048413,113.69811190096826,7.27635010129407e-08,8.273072680475548e-06,0.999999927236499,0.9999917269273195,NDEONHPJ_00003,187,1.904887044425512,1.804156558160994
2966,-/-,60.01734165243292,10.422082363034686,0.17365118274298322,7.058059598255248e-06,1.2256403971074888e-06,0.9999929419404018,0.9999987743596029,NDEONHPJ_00003,187,0.6653270468170193,0.630144531850088
3260,-/-,291.4244115288237,698.2795183233239,2.3960913729228195,3.427160897709507e-05,8.211790660620175e-05,0.9999657283910229,0.9999178820933938,NDEONHPJ_00003,187,1.1670572572206857,1.105343233093954
3284,+/+,434.3523076289475,575.8200505576664,1.3256981497369413,5.107997771108437e-05,6.771663194018875e-05,0.999948920022289,0.9999322833680598,NDEONHPJ_00003,187,1.053900001165537,0.9981697362649234
6722,-/-,1.85620644285875,18.2386441353107,9.8257627568738,2.182905030388221e-07,2.1448706949381053e-06,0.999999781709497,0.9999978551293051,,187,1.4368119120684486,1.3608332533879515
7042,-/-,68.06090290482084,148.5146736732443,2.1820849758771685,8.003985111423478e-06,1.7465375658781717e-05,0.9999919960148885,0.9999825346243412,NDEONHPJ_00006,187,1.1491637357701874,1.0883959216153112
7122,-/-,105.80376724294875,284.0017443926952,2.684230928569534,1.244255867321286e-05,3.3398700821179065e-05,0.9999875574413268,0.9999666012991788,NDEONHPJ_00006,187,1.1887590641039472,1.1258974477530117
7128,-/-,173.86467014776957,41.688329452138746,0.2397745868479626,2.0446543784636335e-05,4.902561588429955e-06,0.9999795534562154,0.9999950974384115,NDEONHPJ_00006,187,0.727004842808241,0.6885608040674456
7160,-/-,2.4749419238116666,224.07477080524575,90.53738540262287,2.910540040517628e-07,2.635126853781101e-05,0.999999708945996,0.9999736487314622,NDEONHPJ_00006,187,1.8613492285487017,1.7629210233443653
7175,+/+,240.06936660973167,226.68029139600444,0.9442283061649712,2.823223839302099e-05,2.665767863708788e-05,0.999971767761607,0.9999733423213629,NDEONHPJ_00006,187,0.9890293140788294,0.9367294131326981
7262,+/+,464.67034619564043,203.23060607917637,0.4373651293719743,5.464538926071847e-05,2.3899987743596027e-05,0.9999453546107393,0.9999761000122565,NDEONHPJ_00006,187,0.8419048728050251,0.7973849168977741
7397,-/-,90.33538021912584,49.504891224414756,0.5480122085536268,1.0623471147889344e-05,5.821791886260571e-06,0.9999893765288521,0.9999941782081138,,187,0.8850220846898535,0.8382220892746228
7598,-/-,328.54854038599876,184.99196194386568,0.5630582370767068,3.8637419037871516e-05,2.1755117048657924e-05,0.9999613625809621,0.9999782448829514,NDEONHPJ_00007,187,0.8901977980824779,0.8431241107817726
7905,+/+,1004.8264210675367,2404.895505270254,2.3933442183131204,0.0001181679256450157,0.00028281652163255304,0.999881832074355,0.9997171834783675,NDEONHPJ_00007,187,1.1668640182045709,1.1051602125630327
