position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
1454,+/+,187.6157496294735,495.87375505906283,2.6430284026707507,3.292437525573669e-05,8.702005894110214e-05,0.9999670756247443,0.9999129799410589,,313,1.1691531955352517,1.1492670006204613
2771,-/-,780.4428347988922,961.7259257826083,1.2322823439469848,0.00013695861253288405,0.00016877168007574926,0.9998630413874671,0.9998312283199242,NDEONHPJ_00003,313,1.0363546122316374,1.0187271961681288
3182,b/b,3.8683659717417216,38.30340070393596,9.901700351967978,6.788530980564267e-07,6.721799959959872e-06,0.9999993211469019,0.99999327820004,NDEONHPJ_00003,313,1.398996497893426,1.3752008848390724
3440,+/+,49.32166613970695,1.0352270460523232,0.02098929592362052,8.65537700021944e-06,1.8167026918810466e-07,0.9999913446229998,0.9999998183297308,NDEONHPJ_00003,313,0.3276002715160547,0.32202809938464805
3476,-/-,5.802548957612582,23.810222059203433,4.103407353067811,1.0182796470846398e-06,4.178416191326407e-06,0.999998981720353,0.9999958215838086,NDEONHPJ_00003,313,1.2456964329418132,1.2245083096362108
6709,+/+,104.44588123702648,39.338627749988284,0.3766412546294126,1.832903364752352e-05,6.903470229147978e-06,0.9999816709663525,0.9999930965297709,,313,0.8300666413064466,0.8159479893758684
7001,+/+,187.6157496294735,307.46243267754,1.638787965747835,3.292437525573669e-05,5.395606994886709e-05,0.9999670756247443,0.9999460439300512,NDEONHPJ_00006,313,1.0859662889834247,1.06749502501555
7030,-/-,159.570096334346,112.83974801970324,0.7071484608448877,2.8002690294827596e-05,1.980205934150341e-05,0.9999719973097052,0.9999801979406585,NDEONHPJ_00006,313,0.9396954227220785,0.9237120884523273
7144,+/+,139.26117498270196,5.176135230261616,0.037168544864744676,2.4438711530031355e-05,9.083513459405234e-07,0.99997556128847,0.9999990916486541,NDEONHPJ_00006,313,0.42704732445343746,0.4197836515965772
7637,+/+,1132.464138227389,942.0566119076142,0.8318644097482736,0.00019873424445601888,0.00016531994496117526,0.999801265755544,0.9998346800550388,NDEONHPJ_00007,313,0.9679582910791903,0.9514942320326119
7673,-/-,252.41087965614733,412.02036432882466,1.6323399565427177,4.4295164648181836e-05,7.230476713686566e-05,0.9999557048353518,0.9999276952328632,NDEONHPJ_00007,313,1.0852815198803305,1.0668219031900816
7741,+/+,249.50960517734103,153.21360281574383,0.6140589365561537,4.378602482463951e-05,2.688719983983949e-05,0.9999562139751753,0.9999731128001602,NDEONHPJ_00007,313,0.9151300751881892,0.8995645743478586
8233,+/+,388.770780160043,311.6033408617493,0.8015091585161657,6.822473635467087e-05,5.4682751025619504e-05,0.9999317752636453,0.9999453172489744,NDEONHPJ_00007,313,0.9614925030915089,0.9451384210100465
8361,-/-,506.7559422981655,472.0635329998594,0.9315402022895396,8.892975584539188e-05,8.284164274977573e-05,0.9999110702441546,0.9999171583572503,NDEONHPJ_00007,313,0.9876575988787502,0.9708584731564919
8383,-/-,17.407646872837745,21.73976796709879,1.248863107455421,3.0548389412539194e-06,3.8150756529501985e-06,0.9999969451610587,0.999996184924347,NDEONHPJ_00007,313,1.0386750008122123,1.0210081171239582
8403,-/-,608.3005490563856,824.0407286576493,1.3546605044758326,0.00010674964966937307,0.00014460953427373132,0.9998932503503306,0.9998553904657262,NDEONHPJ_00007,313,1.0528332757868266,1.0349255731734928
8587,-/-,8.703823436418872,41.40908184209293,4.757573742687319,1.5274194706269597e-06,7.266810767524187e-06,0.9999984725805293,0.9999927331892324,NDEONHPJ_00007,313,1.2714392557954468,1.2498132713140129
8777,-/-,482.57865497477974,270.1942590196564,0.5598968297381017,8.468692398253921e-05,4.741594025809532e-05,0.9999153130760174,0.9999525840597419,NDEONHPJ_00007,313,0.8990574755934007,0.8837653545373019
9061,+/+,279.4894414583394,635.6294062761265,2.274251946547588,4.904713633457683e-05,0.00011154554528149627,0.9999509528636654,0.9998884544547185,NDEONHPJ_00007,313,1.143002709435548,1.1235613096645258
9154,-/-,11.605097915225164,12.422724552627878,1.0704540921046464,2.0365592941692796e-06,2.180043230257256e-06,0.9999979634407058,0.9999978199567697,NDEONHPJ_00007,313,1.0118483608252513,0.9946377730216828
9599,+/+,172.1422857425066,214.29199853283092,1.2448539160992238,3.020896286351098e-05,3.760574572193767e-05,0.9999697910371365,0.999962394254278,,313,1.038116623844754,1.020459237622917
9790,+/+,580.2548957612582,342.660152243319,0.5905338408110633,0.00010182796470846399,6.013285910126264e-05,0.9998981720352915,0.9999398671408988,NDEONHPJ_00008,313,0.9083279524450226,0.8928781493072869
9795,-/-,292.06163086649997,257.77153446702846,0.8825929434902547,5.125340890326021e-05,4.523589702783806e-05,0.9999487465910968,0.9999547641029721,NDEONHPJ_00008,313,0.9782644190993602,0.9616250625199961
9801,-/-,124.75480258867051,155.28405690784848,1.2447140605867981,2.1893012412319757e-05,2.72505403782157e-05,0.9999781069875877,0.9999727494596218,NDEONHPJ_00008,313,1.0380967027856218,1.0204396554022417
9846,+/,36.74947673154635,0,0,6.449104431536053e-06,0.0,0.9999935508955685,1.0,NDEONHPJ_00008,313,0,0.0
9958,-/-,398.4416950893973,496.9089821051152,1.2471309810927922,6.992186909981193e-05,8.720172921029025e-05,0.9999300781309002,0.9999127982707897,NDEONHPJ_00008,313,1.038436448602243,1.0207736224624462
10054,-/-,1007.7093356387185,1303.3508509798748,1.2933797523606043,0.00017684123204369913,0.00022872286890782375,0.9998231587679564,0.9997712771310922,NDEONHPJ_00008,313,1.0447796506081677,1.0270089325753706
10092,-/-,368.461858808399,781.596419769504,2.121241048658814,6.466075758987463e-05,0.00013716105323701902,0.9999353392424101,0.999862838946763,NDEONHPJ_00008,313,1.1308835226392844,1.11164825882355
10248,+/+,695.3387834205744,666.6862176576961,0.9587933731785707,0.00012202384437564267,0.0001169956533571394,0.9998779761556243,0.9998830043466429,NDEONHPJ_00008,313,0.9926760891339308,0.9757916036181282
10501,+/+,145.06372394031456,54.867033440773135,0.3782271125436418,2.5456991177115998e-05,9.628524266969549e-06,0.9999745430088229,0.999990371475733,NDEONHPJ_00008,313,0.8307972142319577,0.8166661359438657
11198,+/+,68.66349599841556,143.89655940127292,2.095677729613322,1.2049642490501573e-05,2.5252167417146547e-05,0.9999879503575095,0.9999747478325829,NDEONHPJ_00009,313,1.128761875960919,1.10956269935732
11230,-/-,383.93532269536587,741.2225649734635,1.9305922668688336,6.737616998210035e-05,0.00013007591273868295,0.9999326238300179,0.9998699240872613,NDEONHPJ_00009,313,1.114492421054062,1.095535954441497
11290,-/,55.12421509731953,0,0,9.673656647304079e-06,0.0,0.9999903263433527,1.0,NDEONHPJ_00009,313,0,0.0
11424,-/-,275.62107548659765,589.0441892037719,2.1371522049387504,4.8368283236520394e-05,0.00010337038316803156,0.9999516317167635,0.999896629616832,NDEONHPJ_00009,313,1.1321805806893321,1.11292325513755
11592,-/-,473.87483153836087,542.4589721314173,1.144730498495581,8.315950451191226e-05,9.519522105456684e-05,0.9999168404954881,0.9999048047789454,NDEONHPJ_00009,313,1.023525370107212,1.0061161673714947
11647,+/+,42.55202568915894,265.01812378939474,6.228096535881579,7.467384078620693e-06,4.6507588912154794e-05,0.9999925326159214,0.9999534924110879,NDEONHPJ_00009,313,1.3183184030064394,1.2958950483750225
11689,+/+,373.2973162730761,416.16127251303396,1.1148252461815231,6.550932396244517e-05,7.303144821361808e-05,0.9999344906760376,0.9999269685517864,NDEONHPJ_00009,313,1.018917766062046,1.0015869343323545
