position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
2604,-/-,354.4929572445062,868.7331909488116,2.4506359666536786,8.525661542417962e-05,0.00020893292815365536,0.9999147433845759,0.9997910670718464,,217,1.1666373569639934,1.2099387606272374
2873,+/+,141.40975890081396,279.0190388307277,1.9731243515267862,3.4009469540792965e-05,6.710491253344711e-05,0.9999659905304592,0.9999328950874665,NDEONHPJ_00003,217,1.1263324344999777,1.1681378636799666
2926,-/-,441.66335656692576,320.80449875223763,0.7263552522126109,0.0001062213569219287,7.715444049739328e-05,0.999893778643078,0.9999228455595026,NDEONHPJ_00003,217,0.9405670077697917,0.9754774891054466
3080,-/-,23.245439819311883,3.3697951549604794,0.1449658591600799,5.59059773273309e-06,8.104458035440471e-07,0.9999944094022672,0.9999991895541964,NDEONHPJ_00003,217,0.6410228754124396,0.664815350528993
3578,+/+,236.32863816300414,652.3923420003489,2.76053019672703,5.683774361611975e-05,0.00015690230756612754,0.9999431622563839,0.9998430976924338,NDEONHPJ_00003,217,1.1887660044184933,1.2328887442837964
7079,-/b,156.9067187803552,233.1898247232652,1.48616851168556,3.773653469594835e-05,5.608284960524806e-05,0.999962263465304,0.9999439171503948,NDEONHPJ_00006,217,1.0736484382069473,1.1134984259839504
7200,-/-,176.27791862978177,190.73040577076316,1.0819869400167723,4.23953661398926e-05,4.587123248059307e-05,0.9999576046338601,0.9999541287675194,NDEONHPJ_00006,217,1.0146476097745472,1.0523076979455017
7222,-/-,207.2718383888643,4.043754185952576,0.019509424036496734,4.9849496450203385e-05,9.725349642528567e-07,0.9999501505035499,0.9999990274650358,NDEONHPJ_00006,217,0.2682256745973249,0.2781812517432598
7415,+/+,19.371199849426567,363.2639177047397,18.752783540947938,4.658831443944241e-06,8.736605762204828e-05,0.999995341168556,0.999912633942378,,217,1.5448932914499656,1.6022342017426034
7644,-/-,36.80527971391048,314.7388674733088,8.551459734032504,8.851779743494059e-06,7.5695638051014e-05,0.9999911482202565,0.999924304361949,NDEONHPJ_00007,217,1.3989287100126566,1.450851937403556
7665,-/-,199.52335844909365,0.673959030992096,0.003377845261982445,4.7985963872625685e-05,1.6208916070880944e-07,0.9999520140361273,0.9999998379108392,NDEONHPJ_00007,217,-0.05773663213640375,-0.05987960930010502
7746,+/+,277.0081578467999,0.673959030992096,0.002432993440448894,6.662128964840265e-05,1.6208916070880944e-07,0.9999333787103516,0.9999998379108392,NDEONHPJ_00007,217,-0.11872487988544347,-0.12313152254788001
7767,+/+,501.71407610014813,272.9534075517989,0.5440417571567479,0.00012066373439815586,6.564611008706783e-05,0.9998793362656019,0.9999343538899129,NDEONHPJ_00007,217,0.8868420655495711,0.9197584692946401
8583,-/-,400.98383688313,886.2561257546062,2.2102041135710735,9.643781088964581e-05,0.0002131472463320844,0.9999035621891104,0.999786852753668,NDEONHPJ_00007,217,1.1474412532756535,1.190030166266789
8937,-/,29.056799774139854,0,0,6.988247165916363e-06,0.0,0.9999930117528341,1.0,NDEONHPJ_00007,217,0,0.0
9039,+/+,34.868159728967825,26.28440220869174,0.7538224676324154,8.385896599099635e-06,6.321477267643567e-06,0.9999916141034009,0.9999936785227324,NDEONHPJ_00007,217,0.9474710519203086,0.9826377866674335
9040,-/-,220.83167828346288,509.5130274300245,2.307246095263588,5.311067846096435e-05,0.00012253940549585994,0.9999468893215391,0.9998774605945041,NDEONHPJ_00007,217,1.1554183691827353,1.1983033641687588
9232,+/+,528.8337558893453,991.3937345893731,1.8746793742811214,0.0001271860984196778,0.00023843315540265868,0.9998728139015803,0.9997615668445974,NDEONHPJ_00007,217,1.116835298234928,1.1582882277040147
