position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
1426,+/+,22.089074027736118,150.44821204820374,6.810978670237315,2.797546241108077e-06,1.9054027777189688e-05,0.9999972024537589,0.9999809459722228,,175,1.3714690455290535,1.2812790272612287
2604,-/-,107.99102858004325,770.2434104006329,7.132475915161104,1.3676892734306156e-05,9.755010802168055e-05,0.9999863231072657,0.9999024498919783,,175,1.3804173539285596,1.2896388804559684
2771,-/-,1511.8744001206053,2185.999662238858,1.4458870803450845,0.00019147649828028614,0.00027685339505318355,0.9998085235017197,0.9997231466049468,NDEONHPJ_00003,175,1.0714094497895437,1.0009518348956083
2935,-/-,897.4708966083897,780.5304676346981,0.8697000321507713,0.00011366326764798373,9.885294752781318e-05,0.999886336732352,0.9999011470524722,NDEONHPJ_00003,175,0.9729666767213625,0.9089828174913254
2966,-/,65.44910823032924,0,0,8.289025899579488e-06,0.0,0.9999917109741004,1.0,NDEONHPJ_00003,175,0,0.0
3103,+/+,907.288262842939,2.5717643085163036,0.0028345614220312058,0.00011490662153292064,3.257098765331571e-07,0.9998850933784671,0.9999996742901235,NDEONHPJ_00003,175,-0.13573970548521577,-0.126813243340634
3113,+/+,450.7807329363926,419.19758228815743,0.9299367778154536,5.709066588335372e-05,5.30907098749046e-05,0.9999429093341167,0.9999469092901251,NDEONHPJ_00003,175,0.9859350183589456,0.9210983400492435
3178,-/,114.53593940307617,0,0,1.4505795324264105e-05,0.0,0.9999854942046758,1.0,NDEONHPJ_00003,175,0,0.0
3204,-/-,94.08309308109828,460.3458112244183,4.892970629989883,1.1915474730645515e-05,5.830206789943512e-05,0.9999880845252693,0.9999416979321005,NDEONHPJ_00003,175,1.307439701790986,1.2214603565239401
3229,-/,21.270960174857002,0,0,2.6939334173633337e-06,0.0,0.9999973060665827,1.0,NDEONHPJ_00003,175,0,0.0
6415,-/,128.44387490202112,0,0,1.6267213327924744e-05,0.0,0.9999837327866721,1.0,NDEONHPJ_00005,175,0,0.0
6517,+/+,191.43864157371303,1747.5138476368281,9.128323484075453,2.4245400756270003e-05,0.00022131986110428023,0.9999757545992437,0.9997786801388957,NDEONHPJ_00005,175,1.4282197872215716,1.334297748572648
6906,+/+,377.9686000301513,1100.7151240449778,2.912186684177393,4.7869124570071535e-05,0.00013940382715619122,0.9999521308754299,0.9998605961728438,NDEONHPJ_00006,175,1.2069814186464982,1.1276083722394172
6923,-/-,89.17440996382359,496.3505115436466,5.566064431993515,1.1293797788177053e-05,6.286200617089932e-05,0.9999887062022118,0.9999371379938291,NDEONHPJ_00006,175,1.3323965328960685,1.244775986130081
6946,+/+,527.6834351070295,828.1081073422497,1.569327464627131,6.683027131535962e-05,0.00010487858024367657,0.9999331697286846,0.9998951214197563,NDEONHPJ_00006,175,1.0872618024069058,1.015761711215887
7079,b/b,124.35330563762555,246.88937361756513,1.9853864949679623,1.5749149209201026e-05,3.126814814718308e-05,0.9999842508507908,0.9999687318518529,NDEONHPJ_00006,175,1.1327898554981795,1.058295766044213
7175,+/+,187.34807230931744,507.9234509319699,2.7111218422006105,2.3727336637546284e-05,6.432770061529852e-05,0.9999762726633624,0.9999356722993847,NDEONHPJ_00006,175,1.193117577634473,1.1146562397914408
7183,+/+,283.8855069490531,1585.492696200301,5.584972312393665,3.595364983942603e-05,0.00020080013888269135,0.9999640463501606,0.9997991998611173,NDEONHPJ_00006,175,1.3330823897967903,1.2454167399738967
7575,+/+,273.2500268616246,599.2210838842987,2.1929406220616685,3.460668313074436e-05,7.589040123222559e-05,0.9999653933168693,0.9999241095987678,,175,1.152047143933576,1.0762866641068636
7609,+/+,304.33835327103094,632.6540198950106,2.078785053198982,3.854397043304462e-05,8.012462962715664e-05,0.999961456029567,0.9999198753703729,NDEONHPJ_00007,175,1.1416963051349973,1.0666165131760674
7637,+/+,490.05019787459014,1237.018632396342,2.5242692233600734,6.206408142310141e-05,0.00015666645061244855,0.9999379359185769,0.9998433335493876,NDEONHPJ_00007,175,1.1793033024237543,1.1017504136176677
7673,-/-,27.815870997889927,453.91640045312755,16.318611791360443,3.5228360073212824e-06,5.748779320810222e-05,0.9999964771639926,0.9999425122067919,NDEONHPJ_00007,175,1.5406592726902277,1.4393430319763707
7803,-/-,152.9872904883946,1127.7186492843991,7.371322452239562,1.937559804026705e-05,0.00014282378085978938,0.9999806244019598,0.9998571762191402,NDEONHPJ_00007,175,1.3868056391731776,1.2956070617508908
7905,+/,24.543415586373463,0,0,3.108384712342308e-06,0.0,0.9999968916152877,1.0,NDEONHPJ_00007,175,0,0.0
8236,-/-,110.44537013868059,5.143528617032607,0.046570794326408996,1.3987731205540386e-05,6.514197530663142e-07,0.9999860122687945,0.999999348580247,NDEONHPJ_00007,175,0.40621216476015337,0.37949899709533147
8338,+/+,2223.6334521254357,2610.340773144048,1.1739078536747962,0.0002816196549382131,0.0003305955246811544,0.9997183803450618,0.9996694044753188,NDEONHPJ_00007,175,1.0310542861164254,0.9632504919271897
8407,+/,34.36078182092285,0,0,4.3517385972792315e-06,0.0,0.9999956482614027,1.0,NDEONHPJ_00007,175,0,0.0
8885,-/-,82.62949914079066,187.73879452169015,2.2720553370631715,1.0464895198219103e-05,2.3776820986920466e-05,0.9999895351048018,0.999976223179013,NDEONHPJ_00007,175,1.158903057804005,1.0826917220143144
8937,-/-,609.494820394941,1809.2361910412194,2.9684193048086427,7.719155368983399e-05,0.000229136898141076,0.9999228084463102,0.9997708631018589,NDEONHPJ_00007,175,1.210698678364323,1.1310811789577742
8959,-/-,183.25750304492186,344.6164173411847,1.8805037262605775,2.3209272518822566e-05,4.364512345544305e-05,0.9999767907274811,0.9999563548765446,NDEONHPJ_00007,175,1.1222824371047997,1.0484793324455217
8987,+/,95.71932078685651,0,0,1.2122700378135001e-05,0.0,0.9999878772996219,1.0,NDEONHPJ_00007,175,0,0.0
9039,+/,26.179643292131693,0,0,3.315610359831795e-06,0.0,0.9999966843896402,1.0,NDEONHPJ_00007,175,0,0.0
9318,-/-,874.5637087277744,680.2316596025622,0.7777954342423989,0.0001107621085831309,8.615026234302005e-05,0.9998892378914168,0.999913849737657,NDEONHPJ_00007,175,0.951340646990239,0.8887789503841917
9624,-/-,129.26198875490024,3.857646462774455,0.02984362611106905,1.637082615166949e-05,4.885648147997356e-07,0.9999836291738483,0.9999995114351852,,175,0.3200513838375635,0.2990042882074777
9726,+/+,119.44462252035086,309.89759917621456,2.5944876599481446,1.5127472266732566e-05,3.9248040122245425e-05,0.9999848725277333,0.9999607519598778,,175,1.1845996411827888,1.1066984565905251
9744,-/-,62.99476667169189,291.8952490166004,4.633642831600011,7.978187428345256e-06,3.696807098651333e-05,0.9999920218125716,0.9999630319290135,,175,1.2968914787068562,1.2116058016168298
9918,-/,31.906440262285503,0,0,4.040900126045e-06,0.0,0.9999959590998739,1.0,NDEONHPJ_00008,175,0,0.0
10020,+/+,898.2890104612687,1321.88685457738,1.4715607551500547,0.00011376688047172847,0.00016741487653804276,0.9998862331195283,0.999832585123462,NDEONHPJ_00008,175,1.0748106983021843,1.0041294118157413
10030,-/-,241.34358659933906,689.2328346823693,2.8558158283550465,3.0565783004699364e-05,8.72902469108861e-05,0.9999694342169952,0.9999127097530891,NDEONHPJ_00008,175,1.2031886347428118,1.1240650079275725
10058,+/+,531.774004371425,1755.229140562377,3.3007050478842377,6.734833543408333e-05,0.0002222969907338797,0.9999326516645659,0.9997777030092662,NDEONHPJ_00008,175,1.231244219959203,1.1502756125726343
10132,+/+,154.62351819415284,2.5717643085163036,0.016632426545146066,1.958282368775654e-05,3.257098765331571e-07,0.9999804171763123,0.9999996742901235,NDEONHPJ_00008,175,0.2068586990968785,0.1932553371316735
10151,-/-,701.1235719174019,1445.3315413861626,2.0614505049852103,8.879618994924527e-05,0.0001830489506116343,0.9999112038100507,0.9998169510493884,NDEONHPJ_00008,175,1.140086605374075,1.0651126698698108
10257,b/b,1002.1894697769164,1982.83028186607,1.9784984193731754,0.0001269257090873109,0.0002511223148070641,0.9998730742909127,0.9997488776851929,NDEONHPJ_00008,175,1.132140774276427,1.0576893694513538
10263,+/+,491.6864255803484,1279.452743486861,2.60217219130403,6.22713070705909e-05,0.00016204066357524566,0.9999377286929294,0.9998379593364247,NDEONHPJ_00008,175,1.1851896318879231,1.1072496485545233
10343,-/-,139.89746884232875,79.7246935640054,0.5698794568889521,1.7717792860351154e-05,1.009700617252787e-05,0.9999822822071397,0.9999899029938275,NDEONHPJ_00008,175,0.891120907306406,0.8325193579890446
10351,-/-,51.54117273138427,15.43058585109782,0.29938367781262926,6.5276078959188464e-06,1.9542592591989424e-06,0.9999934723921041,0.9999980457407408,NDEONHPJ_00008,175,0.7664892918441684,0.71608371874073
10372,+/+,152.16917663551547,534.9269761713911,3.5153438297999045,1.927198521652231e-05,6.774765431889667e-05,0.9999807280147834,0.9999322523456811,NDEONHPJ_00008,175,1.2434171760058943,1.161648055380034
10453,+/+,184.07561689780098,394.76582135725255,2.144585078731134,2.331288534256731e-05,4.999646604783961e-05,0.9999766871146575,0.9999500035339521,NDEONHPJ_00008,175,1.1477266875359877,1.0722503278960882
10521,-/-,61.35853896593366,365.1905318093151,5.951747514915069,7.77096178085577e-06,4.62508024677083e-05,0.9999922290382192,0.9999537491975323,NDEONHPJ_00008,175,1.345365065708347,1.2568916872907379
10764,+/+,67.90344978896658,811.3916393368937,11.94919612859985,8.599864370813718e-06,0.00010276146604621106,0.9999914001356291,0.9998972385339537,,175,1.4803303403286499,1.3829814275902268
10826,+/,283.8855069490531,0,0,3.595364983942603e-05,0.0,0.9999640463501606,1.0,,175,0,0.0
11256,+/+,1376.0675005426722,1054.4233664916844,0.7662584619401718,0.00017427676953865872,0.0001335410493785944,0.9998257232304614,0.9998664589506214,NDEONHPJ_00009,175,0.9484442547418146,0.886073029565398
11321,-/-,363.2425506783273,1274.3092148698283,3.508149616530758,4.600409374266616e-05,0.00016138924382217933,0.9999539959062573,0.9998386107561779,NDEONHPJ_00009,175,1.2430366278244316,1.1612925326612675
11427,+/+,632.4020082755562,212.17055545259504,0.33549949664319545,8.009271275468679e-05,2.687106481398546e-05,0.9999199072872453,0.999973128935186,NDEONHPJ_00009,175,0.7885339687402261,0.7366787020994489
11583,-/b,282.24927924329484,464.2034576871928,1.6446577257228567,3.574642419193654e-05,5.879063271423486e-05,0.9999642535758081,0.9999412093672858,NDEONHPJ_00009,175,1.0963365299186598,1.0242396699979865
11697,-/,28.633984850769043,0,0,3.626448831066026e-06,0.0,0.9999963735511689,1.0,NDEONHPJ_00009,175,0,0.0
11799,+/+,468.7792376997332,1221.5880465452442,2.605891960018304,5.9370148005738086e-05,0.00015471219135324962,0.9999406298519943,0.9998452878086468,NDEONHPJ_00009,175,1.1854651986136744,1.1075070935675675
11925,-/-,400.0576740578875,267.46348808569553,0.6685623234588774,5.066667081117962e-05,3.3873827159448336e-05,0.9999493333291888,0.9999661261728405,NDEONHPJ_00009,175,0.9220410788838717,0.8614061691720436
12320,+/+,260.16020521555873,282.89407393679335,1.087384112810021,3.294887795082846e-05,3.582808641864727e-05,0.9999670511220492,0.9999641719135813,,175,1.0162209705890595,0.9493926391729333
12618,-/-,1030.0053407748064,1261.4503933272467,1.2247027693840298,0.0001304485450946322,0.00015976069443951354,0.9998695514549054,0.9998402393055605,NDEONHPJ_00010,175,1.0392520901107887,0.9709091950979377
12720,+/,148.896721223999,0,0,1.8857533921543333e-05,0.0,0.9999811424660785,1.0,NDEONHPJ_00010,175,0,0.0
12825,+/+,292.06664547784425,405.0528785913178,1.3868508604555616,3.698977807687347e-05,5.129930555397224e-05,0.9999630102219231,0.9999487006944461,NDEONHPJ_00010,175,1.0633232096777319,0.9933973589864082
12880,+/+,1023.4604299517734,1165.0092317578853,1.138304127510608,0.00012961964250467423,0.00014754657406952014,0.9998703803574953,0.9998524534259304,NDEONHPJ_00010,175,1.025084858733802,0.9576736237251343
