position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
2604,-/-,16.680470405012834,22.803933876019162,1.367103764002129,3.568360064975872e-06,4.878318476143397e-06,0.999996431639935,0.9999951216815238,,164,1.061314517926323,0.9328198821154081
2627,-/-,31.507555209468684,17.374425810300316,0.5514368123706067,6.740235678287759e-06,3.716814077061636e-06,0.9999932597643217,0.9999962831859229,,164,0.8832850428618579,0.7763446515049935
2642,-/-,21.313934406405288,9.773114518293927,0.45853169724295006,4.559571194135837e-06,2.09070791834717e-06,0.9999954404288058,0.9999979092920817,,164,0.8471081626098372,0.7445477500191554
2873,+/+,4.633464001392453,166.14294681099676,35.8571787243987,9.912111291599645e-07,3.554203461190189e-05,0.9999990087888708,0.9999644579653881,NDEONHPJ_00003,164,1.7019012447055077,1.4958499970019894
3080,-/-,683.8992866055262,751.4439162954886,1.098764000800782,0.00014630276266401076,0.00016075220883291576,0.999853697237336,0.9998392477911671,NDEONHPJ_00003,164,1.0184711957370787,0.8951636529025163
3101,-/-,1209.3341043634305,778.5914566240829,0.6438183243280963,0.00025870610471075074,0.00016655973082832455,0.9997412938952892,0.9998334402691716,NDEONHPJ_00003,164,0.9136403059693907,0.8030247660942832
6463,+/+,452.2260865359035,635.2524436891052,1.404723129873382,9.674220620601254e-05,0.00013589601469256605,0.999903257793794,0.9998641039853075,NDEONHPJ_00005,164,1.0666452731011162,0.9375052362962334
6702,-/-,46.334640013924535,326.8563855562747,7.054255422250987,9.912111291599645e-06,6.992256482472203e-05,0.9999900878887084,0.9999300774351753,,164,1.3830912184887405,1.2156386873010698
7397,-/-,26.87409120807623,266.04589522022354,9.899716911739555,5.749024549127794e-06,5.691371555500629e-05,0.9999942509754509,0.999943086284445,,164,1.4495373284490753,1.2740400861449608
7430,-/-,19.460548805848305,233.46884682591048,11.997033031039093,4.16308674247185e-06,4.9944689160515725e-05,0.9999958369132576,0.9999500553108395,,164,1.4872142233255226,1.3071553936654803
7673,-/-,138.0772272414951,349.6603194322938,2.532353280970387,2.953809164896694e-05,7.480088330086541e-05,0.999970461908351,0.9999251991166991,NDEONHPJ_00007,164,1.1822013471674495,1.039070796332942
7675,-/-,104.71628643146946,550.5521178638912,5.257559608210464,2.24013715190152e-05,0.00011777654606689058,0.999977598628481,0.9998822234539331,NDEONHPJ_00007,164,1.3254582084526678,1.1649833756853876
8185,+/+,638.4913393918802,1892.7265117095906,2.964373038344239,0.0001365888935982431,0.0004049004335199019,0.9998634111064018,0.9995950995664801,NDEONHPJ_00007,164,1.2131411006934545,1.0662646363768895
8550,+/+,12.04700640362038,805.7389969526771,66.88292260810417,2.5771489358159075e-06,0.00017236725282373334,0.9999974228510642,0.9998276327471762,NDEONHPJ_00007,164,1.8241889239482507,1.6033321586125415
8685,+/+,397.55121131947254,548.3803146376036,1.3793954062359144,8.504591488192496e-05,0.00011731194430725787,0.9999149540851181,0.9998826880556927,NDEONHPJ_00007,164,1.0630760826807257,0.9343681720886304
9136,+/+,167.73139685040684,310.5678613591181,1.851578578553791,3.588184287559072e-05,6.643805162747674e-05,0.9999641181571244,0.9999335619483726,NDEONHPJ_00007,164,1.1208017541002728,0.9851049264617133
9277,-/-,164.02462564929286,141.16720970869005,0.8606464373863282,3.5088873972262745e-05,3.019911437612579e-05,0.9999649111260277,0.9999698008856239,NDEONHPJ_00007,164,0.9705725142288092,0.8530641228543189
9790,+/+,2.7800784008354724,40.178359686319475,14.452239790879648,5.947266774959788e-07,8.595132553205032e-06,0.9999994052733225,0.9999914048674468,NDEONHPJ_00008,164,1.5237120684524041,1.339234400419525
9795,-/-,133.44376324010267,19.546229036587853,0.14647540328594238,2.8546880519806977e-05,4.18141583669434e-06,0.9999714531194802,0.9999958185841633,NDEONHPJ_00008,164,0.6233405373069562,0.547871942489338
9886,-/-,11.12031360334189,10.859016131437697,0.9765026885729493,2.378906709983915e-06,2.3230087981635222e-06,0.99999762109329,0.9999976769912018,NDEONHPJ_00008,164,0.9953375580776045,0.8748308328101511
9956,-/-,76.91550242311473,279.0767145779488,3.6283545681433442,1.645410474405541e-05,5.9701326112802517e-05,0.999983545895256,0.9999402986738872,NDEONHPJ_00008,164,1.2527190575321716,1.1010508419823648
10058,b/+,290.9815392874461,466.93769365182095,1.6046986856803882,6.224805891124577e-05,9.988937832103145e-05,0.9999377519410888,0.9999001106216789,NDEONHPJ_00008,164,1.0927430446458986,0.9604433189896134
10075,-/-,595.8634705790696,799.2235872738145,1.3412864300896248,0.00012746975120997143,0.00017097344754483525,0.9998725302487901,0.9998290265524552,NDEONHPJ_00008,164,1.057584879087548,0.9295417951740207
10270,-/-,193.67879525820456,434.3606452575079,2.2426856005503146,4.1432625198886516e-05,9.29203519265409e-05,0.9999585673748012,0.9999070796480735,NDEONHPJ_00008,164,1.1583833095443634,1.018136437410576
10306,+/+,176.07163205291323,248.67146940992325,1.4123312569465605,3.766602290807865e-05,5.319690147794466e-05,0.9999623339770919,0.999946803098522,NDEONHPJ_00008,164,1.0676994781616393,0.9384318074715755
10393,-/-,64.86849601949436,433.2747436443641,6.679278389838973,1.3876955808239504e-05,9.268805104672454e-05,0.9999861230441918,0.9999073119489533,NDEONHPJ_00008,164,1.3723858552205472,1.2062294353468515
10445,+/+,141.7839984426091,293.19343554881783,2.067888046389775,3.0331060552294913e-05,6.27212375504151e-05,0.9999696689394477,0.9999372787624495,NDEONHPJ_00008,164,1.1424674225751033,1.0041475061789218
10495,+/+,126.03022083787474,453.9068742940957,3.6015716807955247,2.6960942713151034e-05,9.710176776323522e-05,0.9999730390572868,0.9999028982322368,NDEONHPJ_00008,164,1.2512728749037998,1.0997797504386901
10638,-/-,17.607163205291325,196.5481919790223,11.162967576739188,3.7666022908078654e-06,4.204645924675975e-05,0.9999962333977092,0.9999579535407532,NDEONHPJ_00008,164,1.4730826303645927,1.294734729802638
11317,-/-,42.627868812810576,125.96458712467728,2.9549820488990117,9.119142388271674e-06,2.694690205869686e-05,0.9999908808576117,0.9999730530979413,NDEONHPJ_00009,164,1.2124593275480178,1.0656654063330018
11423,+/+,220.5528864662808,597.2458872290733,2.7079486321770867,4.718164974801431e-05,0.00012776548389899372,0.999952818350252,0.999872234516101,NDEONHPJ_00009,164,1.1953556499612117,1.0506324917343794
11427,+/+,71.35534562144379,243.2419613442044,3.4088821128364777,1.5264651389063455e-05,5.20353970788629e-05,0.999984735348611,0.9999479646029211,NDEONHPJ_00009,164,1.2404827741607818,1.0902960202784908
11612,-/-,38.92109761169661,326.8563855562747,8.397923121727365,8.3261734849437e-06,6.992256482472203e-05,0.9999916738265151,0.9999300774351753,NDEONHPJ_00009,164,1.4172798956061827,1.245688099817057
11685,+/+,87.10912322617813,31.49114678116932,0.3615137613014749,1.863476922820733e-05,6.736725514674215e-06,0.9999813652307717,0.9999932632744853,NDEONHPJ_00009,164,0.8004918933286038,0.7035753689944015
11778,+/+,22.24062720668378,418.0721210603513,18.797676755029272,4.75781341996783e-06,8.943583872929561e-05,0.99999524218658,0.9999105641612707,NDEONHPJ_00009,164,1.5752830441740422,1.3845616155670468
11918,+/+,229.8198144690657,634.1665420759615,2.7594075973867858,4.916407200633424e-05,0.0001356637138127497,0.9999508359279937,0.9998643362861872,NDEONHPJ_00009,164,1.1990483004336971,1.0538780685358422
12127,-/-,7.413542402227926,184.60327423444085,24.900818558610208,1.5859378066559432e-06,3.949114956877988e-05,0.9999984140621934,0.9999605088504312,,164,1.6304013103570598,1.4330066464177578
12226,+/+,3.706771201113963,231.29704359962295,62.39852179981146,7.929689033279716e-07,4.948008740088303e-05,0.9999992070310967,0.9999505199125991,,164,1.8105368633726036,1.5913329695675353
12544,-/-,45.40794721364605,536.4353968930222,11.813689669102947,9.713869065767652e-06,0.000114756634629278,0.9999902861309342,0.9998852433653708,NDEONHPJ_00010,164,1.4842116849193947,1.3045163762255572
12568,-/-,82.47565922478567,340.97310652714367,4.13422711296952,1.7643558099047367e-05,7.29424762623346e-05,0.9999823564419009,0.9999270575237377,NDEONHPJ_00010,164,1.2783153461607344,1.123548156904373
12618,-/-,935.0330354809971,876.3226018070221,0.9372103108166939,0.00020002640586448082,0.00018746681001179625,0.9997999735941355,0.9998125331899882,NDEONHPJ_00010,164,0.9872820251533947,0.8677505930265473
